dates,brand,total_users_reached,total_cost,sponsored_products_s,sponsored_products_u,sponsored_brands_s,sponsored_brands_u,video_s,video_u,OTT_s,OTT_u,sponsored_display_s,sponsored_display_u,display_s,display_u,sales,converted_users
2022-12-16,Brand G,237624,8899.003189999994,6393.399999999995,2539,755.989999999999,5512,0.0,0,0.0,0,0.0,0,1749.6131900000005,229573,20180.9,1988
2022-12-16,Brand LA,1401693,23459.209279999937,0.0,0,0.0,0,969.9286899999988,61518,17455.383599999936,492583,0.0,0,5033.896990000001,847592,6092.9,1614
2022-12-16,Brand LO,3053318,59192.83191000001,32083.29000000001,18213,4617.869999999999,27355,129.03554999999986,12855,6130.1735999999855,218495,0.0,0,16232.46276000001,2776400,147274.57,16934
2022-12-16,Brand M,722232,15791.855379999983,9792.96999999999,8052,1173.14,10582,0.0,0,0.0,0,0.0,0,4825.745379999993,703598,41748.41,7658
2022-12-16,Brand N,1355749,27142.769930000028,17561.930000000022,16108,592.5099999999992,4943,61.42568000000011,17592,2042.5572000000009,99131,14.61,8,6869.737050000005,1217967,51365.07,9358
2022-12-16,Brand R,487192,5136.16356,266.44999999999993,202,0.0,0,0.0,0,0.0,0,0.0,0,4869.71356,486990,19311.55,1323
2022-12-17,Brand C,1549942,44853.84504000004,5.96,3,0.0,0,1842.644460000001,91736,33657.53970000004,636379,0.0,0,9347.700879999997,821824,19050.05,4564
2022-12-17,Brand G,203641,8690.945989999995,6023.109999999996,2460,834.7999999999995,6278,0.0,0,0.0,0,0.0,0,1833.0359899999987,194903,20098.28,1890
2022-12-17,Brand LA,1318488,23347.796509999953,0.0,0,0.0,0,868.5917599999987,51109,17176.80959999996,507018,0.0,0,5302.395149999994,760361,6697.81,1598
2022-12-17,Brand LO,5226321,60402.76891999984,33777.48000000004,19035,4553.720000000001,27596,131.4990400000001,12995,6202.796399999998,231778,0.0,0,15737.273479999803,4934917,146278.29,16729
2022-12-17,Brand M,547716,16975.87107999998,10904.96999999998,9046,1145.81,10158,0.0,0,0.0,0,0.0,0,4925.09108,528512,42358.11,7787
2022-12-17,Brand N,1214402,27814.774530000013,17679.24000000002,16617,618.1899999999994,5330,62.627790000000026,18076,2239.0343999999977,108632,28.08,13,7187.602339999996,1065734,49452.71,9151
2022-12-17,Brand R,459057,4721.57194,13.92,13,0.0,0,0.0,0,0.0,0,0.0,0,4707.65194,459044,21030.31,1360
2022-12-18,Brand C,1478297,41855.26458999999,12.47,3,0.0,0,1764.0802899999962,85847,31682.875649999987,625904,0.0,0,8395.838650000003,766543,17129.53,4348
2022-12-18,Brand G,197818,9181.545409999999,6535.119999999996,2530,855.2299999999994,6066,0.0,0,0.0,0,0.0,0,1791.1954100000023,189222,19404.43,1924
2022-12-18,Brand LA,1281938,21804.14006999996,0.0,0,0.0,0,834.2395000000001,50354,15716.726999999955,490154,0.0,0,5253.1735700000045,741430,6670.0,1641
2022-12-18,Brand LO,3808104,61257.3691399999,34761.83999999998,19702,5164.039999999998,31159,132.43873000000008,12976,5999.752199999996,227297,0.0,0,15199.298209999926,3516970,141459.05,16393
2022-12-18,Brand M,527704,17182.63028999999,11286.109999999991,9212,1182.1099999999988,10780,0.0,0,0.0,0,0.0,0,4714.410290000001,507712,41847.45,7857
2022-12-18,Brand N,1160371,27853.787059999988,18121.86000000001,16998,758.4399999999996,5552,62.18171999999996,18064,2065.9313999999986,103334,28.899999999999995,15,6816.473939999979,1016408,46345.9,8793
2022-12-18,Brand R,457017,4823.717719999994,15.33,15,0.0,0,0.0,0,0.0,0,0.0,0,4808.387719999994,457002,21542.15,1320
2022-12-19,Brand C,1267720,36866.619049999994,0.0,0,0.0,0,1071.24678,58245,29099.94300000001,584693,0.0,0,6695.429269999984,624782,19257.52,4723
2022-12-19,Brand G,200534,8626.43764,6081.470000000001,2425,755.4899999999993,5969,0.0,0,0.0,0,0.0,0,1789.477639999999,192140,20110.89,1914
2022-12-19,Brand LA,1280004,20715.027159999976,0.0,0,0.0,0,815.7499500000011,52950,14836.492799999976,495147,0.0,0,5062.784410000001,731907,7255.37,1868
2022-12-19,Brand LO,2705079,55045.96750000004,29663.870000000057,17189,4660.220000000005,29367,136.00193999999956,13801,5376.308399999989,208933,0.0,0,15209.56715999999,2435789,136866.68,15814
2022-12-19,Brand M,544056,16729.849359999986,10796.739999999983,8650,1205.550000000001,11264,0.0,0,0.0,0,0.0,0,4727.559360000001,524142,41944.14,7858
2022-12-19,Brand N,1159286,24007.973909999993,14650.159999999996,14174,761.4399999999987,5579,59.02114999999997,16373,1827.0402000000024,91844,46.85999999999999,23,6663.452559999997,1031293,44558.27,8706
2022-12-19,Brand R,471049,5121.142580000003,364.69000000000005,208,0.0,0,0.0,0,0.0,0,0.0,0,4756.452580000004,470841,20549.1,1306
2022-12-20,Brand C,860174,30721.98447000004,21.33,2,0.0,0,235.82437000000013,11418,27219.90300000004,572064,0.0,0,3244.927099999999,276690,15337.0,3970
2022-12-20,Brand G,196660,8451.641639999998,5957.329999999997,2456,731.9899999999994,6522,0.0,0,0.0,0,0.0,0,1762.321640000001,187682,18277.76,1755
2022-12-20,Brand LA,1276034,18795.86845999997,0.0,0,0.0,0,845.6098600000023,55791,12788.53739999996,468934,0.0,0,5161.721200000005,751309,6032.17,1675
2022-12-20,Brand LO,2760411,49216.10694000002,24294.180000000044,14609,4426.800000000004,27009,170.1239200000003,15791,4834.798799999983,197320,0.0,0,15490.204219999989,2505682,119846.03,14122
2022-12-20,Brand M,546237,17117.090779999977,11108.829999999984,8923,1205.2499999999989,10206,0.0,0,0.0,0,0.0,0,4803.010779999993,527108,38680.47,7194
2022-12-20,Brand N,1293223,22360.281859999996,12519.41,12083,720.2199999999988,5430,84.60747000000013,21755,1961.9274000000007,99334,21.62,10,7052.496989999994,1154611,41529.95,7956
2022-12-20,Brand R,480422,4846.689899999996,181.11,127,0.0,0,0.0,0,0.0,0,0.0,0,4665.579899999996,480295,17971.7,1213
2022-12-21,Brand C,848382,28806.18274999997,0.0,0,0.0,0,306.33156,11840,24962.38094999997,521771,0.0,0,3537.470240000001,314771,14375.97,3711
2022-12-21,Brand G,205151,8152.637510000009,5636.930000000004,2553,695.5300000000004,6135,0.0,0,0.0,0,0.0,0,1820.177510000004,196463,17495.42,1661
2022-12-21,Brand LA,1191182,17596.591009999935,0.0,0,0.0,0,806.5697899999997,50928,11845.828799999936,434371,0.0,0,4944.192419999998,705883,5930.78,1579
2022-12-21,Brand LO,2598134,47632.84299999997,23989.56999999996,13705,4043.8200000000097,23553,158.5222599999999,14559,4655.136599999989,190107,0.0,0,14785.794140000013,2356210,113555.93,13013
2022-12-21,Brand M,548041,16546.947089999998,10430.740000000002,7786,1086.0199999999998,8998,0.0,0,0.0,0,0.0,0,5030.187089999998,531257,32947.38,6270
2022-12-21,Brand N,1272737,22151.53692999998,12281.129999999992,11606,779.7599999999992,5085,75.80230999999998,20804,1879.423200000004,106059,27.31,12,7108.111419999984,1129171,35609.99,7059
2022-12-21,Brand R,430812,4311.716969999998,75.57,54,0.0,0,0.0,0,0.0,0,0.0,0,4236.146969999998,430758,14371.6,1002
2022-12-22,Brand C,837573,28902.808769999996,106.14,19,0.0,0,299.6803699999995,12306,25100.83305,522527,0.0,0,3396.1553499999945,302721,13018.04,3339
2022-12-22,Brand G,294899,9035.557879999998,5418.579999999997,2387,576.6699999999993,4609,0.0,0,0.0,0,0.0,0,3040.3078800000026,287903,14558.86,1463
2022-12-22,Brand LA,1199775,17868.25100999996,0.0,0,0.0,0,859.8804000000002,52214,11860.68839999996,435563,0.0,0,5147.68221,711998,5784.61,1368
2022-12-22,Brand LO,2460393,45558.51783000004,22864.670000000016,12984,3847.0100000000057,22994,139.6579300000002,13132,4753.137600000002,192526,0.0,0,13954.042300000012,2218757,98388.28,11450
2022-12-22,Brand M,548401,16889.35154000001,10342.16000000001,7173,1209.9500000000007,9176,0.0,0,0.0,0,0.0,0,5337.241540000001,532052,28690.35,5501
2022-12-22,Brand N,1165253,21729.29735000002,11992.050000000025,11213,709.7299999999988,4849,66.24280999999993,19699,2029.7058000000004,87523,15.27,7,6916.298739999995,1041962,31825.73,6360
2022-12-22,Brand R,372793,4062.137930000003,361.0399999999999,237,0.0,0,0.0,0,0.0,0,0.0,0,3701.097930000003,372556,14375.7,962
2022-12-23,Brand C,820539,28050.889729999944,93.28,23,0.0,0,310.23123999999945,20091,24389.12549999995,519365,0.0,0,3258.252989999992,281060,12847.76,3110
2022-12-23,Brand G,257370,8683.042340000002,5377.380000000001,2322,555.0900000000004,4273,0.0,0,0.0,0,0.0,0,2750.57234,250775,13981.4,1377
2022-12-23,Brand LA,1152585,17622.748519999994,0.0,0,0.0,0,839.3613000000016,51488,11766.154199999986,439767,0.0,0,5017.233020000008,661330,4934.69,1251
2022-12-23,Brand LO,2320562,45206.73068999993,23238.96999999994,13989,4083.730000000009,23887,140.38982000000004,13100,4477.875599999999,184543,0.0,0,13265.765269999984,2085043,92155.36,10639
2022-12-23,Brand M,483127,15508.756400000013,9844.280000000012,7732,1185.979999999999,9773,0.0,0,0.0,0,0.0,0,4478.496400000002,465622,25354.64,4776
2022-12-23,Brand N,1099022,21353.189969999992,11935.569999999998,12266,648.3299999999992,4693,60.32633000000008,18245,2027.3688000000016,92354,22.290000000000006,11,6659.3048399999925,971453,30218.83,6208
2022-12-23,Brand R,367685,4026.0738199999987,246.35,202,0.0,0,0.0,0,0.0,0,0.0,0,3779.723819999999,367483,13528.6,895
2022-12-24,Brand C,769907,27068.31847000002,98.87000000000002,20,0.0,0,320.2050500000004,22630,23523.000900000017,485781,0.0,0,3126.242520000005,261476,8775.19,2454
2022-12-24,Brand G,210810,7462.844199999998,4740.939999999998,1963,530.4899999999998,3581,0.0,0,0.0,0,0.0,0,2191.4142,205266,10853.06,1096
2022-12-24,Brand LA,1117556,17274.18572999997,0.0,0,0.0,0,766.12687,50304,11646.555599999974,430824,0.0,0,4861.503259999993,636428,4011.51,1017
2022-12-24,Brand LO,2155504,40252.37829,20511.66000000001,12886,3037.320000000001,17755,117.52844999999998,12448,4376.412599999997,177768,0.0,0,12209.45723999999,1934647,74048.87,8533
2022-12-24,Brand M,454669,13521.118649999995,8549.089999999997,7419,914.1799999999988,7528,0.0,0,0.0,0,0.0,0,4057.84865,439722,19926.28,3848
2022-12-24,Brand N,1006657,18753.922589999987,10024.25999999999,11475,497.4999999999993,3993,61.669210000000014,17778,1759.9572000000016,79834,18.020000000000003,9,6392.516179999995,893568,24969.55,4916
2022-12-24,Brand R,343137,3690.586030000001,5.0,2,0.0,0,0.0,0,0.0,0,0.0,0,3685.586030000001,343135,10684.38,678
2022-12-25,Brand C,830449,27895.14279999994,97.14,16,0.0,0,303.2432300000004,20337,24396.098849999937,552867,0.0,0,3098.660720000003,257229,9103.14,2281
2022-12-25,Brand G,172546,7273.9701100000075,5151.770000000004,2279,554.8299999999998,3708,0.0,0,0.0,0,0.0,0,1567.370110000004,166559,11128.0,1152
2022-12-25,Brand LA,1060138,17350.994479999965,0.0,0,0.0,0,813.82957,49720,11885.437199999964,437130,0.0,0,4651.727710000001,573288,4557.4,984
2022-12-25,Brand LO,2117833,40055.68691000002,21088.61000000001,13872,2685.140000000003,13658,88.82482000000012,10145,4352.65980000001,174520,0.0,0,11840.452289999988,1905638,71518.62,8288
2022-12-25,Brand M,449199,15431.784390000015,10318.740000000009,10251,1194.260000000001,10506,0.0,0,0.0,0,0.0,0,3918.784390000005,428442,26525.41,4512
2022-12-25,Brand N,945382,19876.24979,12719.730000000012,15544,468.38999999999936,3516,59.30499999999992,17732,189.97020000000165,9334,11.51,6,6427.344589999991,899250,32554.26,6481
2022-12-25,Brand R,340953,3746.044480000001,17.29,14,0.0,0,0.0,0,0.0,0,0.0,0,3728.754480000001,340939,12564.73,750
2022-12-26,Brand C,936545,24891.980419999967,118.47000000000004,24,0.0,0,330.9702000000003,26647,21462.67844999996,634123,0.0,0,2979.861770000008,275751,15649.4,3819
2022-12-26,Brand G,133561,7459.723919999999,5836.540000000001,2887,680.7499999999989,4830,0.0,0,0.0,0,0.0,0,942.43392,125844,16222.71,1771
2022-12-26,Brand LA,1095697,16323.631869999976,0.0,0,0.0,0,820.8090100000001,50782,11156.90399999997,466974,0.0,0,4345.918860000005,577941,6408.33,1697
2022-12-26,Brand LO,2217515,51763.90313000001,30994.27000000001,18565,4667.680000000003,25979,88.39582999999979,10979,4232.849399999999,167735,0.0,0,11780.7079,1994257,120089.99,13791
2022-12-26,Brand M,488573,16041.014899999993,10520.849999999997,11055,1482.750000000002,12526,0.0,0,0.0,0,0.0,0,4037.414899999994,464992,36422.26,6598
2022-12-26,Brand N,940105,21140.17242999999,14402.730000000003,16917,699.7699999999984,6187,56.7820899999999,14280,0.0,0,26.62,13,5954.270339999991,902708,43227.86,8865
2022-12-26,Brand R,354321,3935.4506600000013,326.9899999999998,280,0.0,0,0.0,0,0.0,0,0.0,0,3608.4606600000016,354041,28014.48,1530
2022-12-27,Brand C,925893,24007.429589999952,100.23,17,0.0,0,313.45440000000013,27893,20712.421949999945,602723,0.0,0,2881.323240000004,295260,19124.48,4473
2022-12-27,Brand G,117190,6667.0602299999955,5277.4699999999975,2456,612.7399999999998,4226,0.0,0,0.0,0,0.0,0,776.8502299999984,110508,17728.53,1841
2022-12-27,Brand LA,1131918,16314.393709999953,0.0,0,0.0,0,801.2747000000003,48754,11174.111399999956,469810,0.0,0,4339.007609999997,613354,7963.27,2023
2022-12-27,Brand LO,2007540,53284.75803000001,33992.580000000016,20355,5316.909999999992,32589,93.36193000000009,11743,3911.999400000004,154916,0.0,0,9969.906699999996,1787937,134622.62,15390
2022-12-27,Brand M,495886,15820.015859999992,10667.379999999988,11483,1211.8400000000006,10354,0.0,0,0.0,0,0.0,0,3940.795860000003,474049,39721.96,7326
2022-12-27,Brand N,837052,20907.785859999967,14820.38999999997,17027,839.7399999999985,7604,60.07379000000002,17686,0.0,0,35.99,23,5151.592069999999,794712,44021.22,8905
2022-12-27,Brand R,379649,3751.3233699999937,198.14,158,0.0,0,0.0,0,0.0,0,0.0,0,3553.183369999994,379491,25378.09,1623
2022-12-28,Brand C,959856,24608.77476999996,95.54000000000002,24,0.0,0,334.5548900000002,30329,21357.37184999996,627004,0.0,0,2821.308030000001,302499,21050.39,5405
2022-12-28,Brand G,118566,5467.878689999996,4083.319999999997,1912,581.7399999999996,3756,0.0,0,0.0,0,0.0,0,802.8186899999995,112898,16393.45,1734
2022-12-28,Brand LA,1106272,16078.767779999955,0.0,0,0.0,0,820.491859999999,51467,11286.419999999973,478887,0.0,0,3971.855919999984,575918,6959.42,1976
2022-12-28,Brand LO,1499882,47829.94915999995,31085.16999999997,19871,5699.749999999992,36059,84.01104000000007,9118,3936.219599999998,148479,0.0,0,7024.798519999995,1286355,131228.2,15496
2022-12-28,Brand M,528057,15483.016559999995,9738.449999999984,11191,1261.9500000000014,10208,0.0,0,0.0,0,0.0,0,4482.616560000009,506658,41147.72,7790
2022-12-28,Brand N,629112,18809.31439999998,14229.93999999998,16771,926.4199999999984,7661,45.12604999999999,13408,0.0,0,38.58,22,3569.2483500000026,591250,45243.86,8635
2022-12-28,Brand R,375835,3483.6993500000003,31.090000000000007,33,0.0,0,0.0,0,0.0,0,0.0,0,3452.60935,375802,24234.58,1525
2022-12-29,Brand C,964560,24407.795650000044,114.15999999999998,13,0.0,0,330.1721900000005,29742,21359.70795000004,644860,0.0,0,2603.755510000004,289945,19574.72,4774
2022-12-29,Brand G,51389,3580.3304800000005,2821.0400000000004,1424,404.11999999999966,2929,0.0,0,0.0,0,0.0,0,355.1704800000004,47036,13827.21,1538
2022-12-29,Brand LA,1131814,15677.328759999966,0.0,0,0.0,0,839.7376099999988,51862,10932.158999999969,496335,0.0,0,3905.432149999999,583617,7459.67,1861
2022-12-29,Brand LO,1093415,41940.67623,26547.61000000002,18524,5863.879999999984,34933,14.705539999999957,1270,3872.775599999998,120413,0.0,0,5641.705089999999,918275,132909.91,15953
2022-12-29,Brand M,248836,9363.388960000002,6610.540000000001,8687,1075.4899999999989,10671,0.0,0,0.0,0,0.0,0,1677.358960000002,229478,37313.16,6838
2022-12-29,Brand N,254607,15529.285240000005,12938.880000000005,17377,1034.0599999999986,8281,0.0,0,0.0,0,75.46999999999998,41,1480.8752400000023,228908,44000.94,7931
2022-12-29,Brand R,371586,3440.9880100000023,39.57999999999999,33,0.0,0,0.0,0,0.0,0,0.0,0,3401.4080100000024,371553,22432.45,1423
2022-12-30,Brand C,915976,23889.857749999952,422.13999999999993,86,0.0,0,328.4879699999997,29573,20844.571199999955,641938,0.0,0,2294.658579999997,244379,17854.65,4229
2022-12-30,Brand G,26282,2158.8326699999993,1773.4099999999994,1011,236.5900000000001,2154,0.0,0,0.0,0,0.0,0,148.83266999999967,23117,12421.71,1353
2022-12-30,Brand LA,1153086,16139.068809999946,0.0,0,0.0,0,791.8651199999995,48021,11602.103399999944,521354,0.0,0,3745.100290000002,583711,6841.37,1752
2022-12-30,Brand LO,1122121,34849.273689999995,20816.86,14626,4196.099999999999,26237,0.0,0,3959.589600000003,123887,0.0,0,5876.724089999991,957371,116099.01,14556
2022-12-30,Brand M,88606,6506.76905,5252.890000000001,8133,769.5899999999993,7639,0.0,0,0.0,0,0.0,0,484.2890499999996,72834,32779.11,5836
2022-12-30,Brand N,173783,14887.214499999982,12716.739999999982,17174,932.4999999999987,7424,0.0,0,0.0,0,70.30000000000001,32,1167.674500000001,149153,42043.66,7531
2022-12-30,Brand R,352326,3664.0227700000037,374.49999999999966,325,0.0,0,0.0,0,0.0,0,0.0,0,3289.522770000004,352001,27033.0,1475
2022-12-31,Brand C,1236916,41801.91713999995,361.79,60,0.0,0,153.9742300000002,13645,40140.10754999995,1111481,0.0,0,1146.045359999997,111730,12081.7,3081
2022-12-31,Brand G,1266,1250.9099999999992,1135.749999999999,477,115.16000000000004,789,0.0,0,0.0,0,0.0,0,0.0,0,9549.65,1014
2022-12-31,Brand LA,1110925,23216.71171999988,0.0,0,0.0,0,585.0970299999993,41392,21468.85619999988,873272,0.0,0,1162.7584900000008,196261,4982.52,1375
2022-12-31,Brand LO,640711,17051.583049999987,7741.559999999996,5116,1948.960000000002,14389,0.0,0,4337.616599999991,152016,0.0,0,3023.4464499999985,469190,74832.04,10466
2022-12-31,Brand M,15860,5464.0231300000005,4637.290000000002,7313,826.5599999999987,7764,0.0,0,0.0,0,0.0,0,0.1731300000000008,783,26150.22,4499
2022-12-31,Brand N,206124,6897.294560000015,5259.790000000015,6514,505.5099999999999,3933,0.0,0,0.0,0,30.930000000000007,15,1101.0645599999991,195662,22086.76,4791
2022-12-31,Brand R,210321,2119.6025600000003,219.3899999999999,162,0.0,0,0.0,0,0.0,0,0.0,0,1900.2125600000004,210159,20619.29,1207
2023-01-01,Brand C,580384,10084.727610000004,393.15,85,0.0,0,303.2036299999995,23635,7379.212350000004,268984,0.0,0,2009.16163,287680,11635.72,3053
2023-01-01,Brand G,2679,1890.749999999999,1664.939999999999,1059,225.8100000000001,1620,0.0,0,0.0,0,0.0,0,0.0,0,9018.69,974
2023-01-01,Brand LA,199229,3823.825200000004,0.0,0,0.0,0,0.0,0,3823.825200000004,199229,0.0,0,0.0,0,4871.33,1195
2023-01-01,Brand LO,84726,19909.762250000018,17505.270000000022,11329,1346.0300000000009,7726,0.0,0,824.8001999999967,33680,0.0,0,233.6620499999996,31991,71978.14,9105
2023-01-01,Brand M,16196,5716.081350000004,4999.660000000004,8074,716.4199999999992,7987,0.0,0,0.0,0,0.0,0,0.00135,135,23814.12,4157
2023-01-01,Brand N,40605,8032.670850000003,7590.400000000003,9918,283.49999999999983,2232,0.0,0,0.0,0,16.71,6,142.06085,28449,22606.54,4397
2023-01-01,Brand R,311558,2045.2920699999943,2.33,3,0.0,0,0.0,0,0.0,0,0.0,0,2042.9620699999944,311555,14699.89,979
2023-01-02,Brand C,406231,3263.3616600000028,393.47,78,0.0,0,400.7988000000004,26382,0.0,0,0.0,0,2469.0928600000025,379771,14884.56,4285
2023-01-02,Brand G,3382,2366.659999999999,2075.609999999999,1129,291.04999999999995,2253,0.0,0,0.0,0,0.0,0,0.0,0,11297.73,1214
2023-01-02,Brand LA,179864,5447.117399999993,0.0,0,0.0,0,0.0,0,5447.117399999993,179864,0.0,0,0.0,0,4326.82,1442
2023-01-02,Brand LO,56115,45996.32999999997,40980.96999999998,27020,5015.359999999996,29095,0.0,0,0.0,0,0.0,0,0.0,0,117802.49,13733
2023-01-02,Brand M,16389,6205.560000000003,5428.750000000005,8266,776.8099999999989,8123,0.0,0,0.0,0,0.0,0,0.0,0,30242.69,4933
2023-01-02,Brand N,28844,17543.18,16634.570000000003,21219,853.3299999999983,7576,0.0,0,1.15,24,54.13,25,0.0,0,43329.4,7286
2023-01-02,Brand R,449476,2887.111239999996,14.500000000000002,20,0.0,0,0.0,0,0.0,0,0.0,0,2872.611239999996,449456,18703.4,1289
2023-01-03,Brand C,420286,4669.162550000002,403.87000000000006,67,0.0,0,397.67703000000034,24300,1354.25,19055,0.0,0,2513.365520000001,376864,17832.82,3932
2023-01-03,Brand G,98988,2934.826440000001,2321.910000000001,1234,268.62000000000006,2291,0.0,0,0.0,0,0.0,0,344.29644,95463,10272.75,1113
2023-01-03,Brand LA,1049056,12104.620209999988,0.0,0,0.0,0,516.3390199999999,47516,6778.24124999998,223753,0.0,0,4810.039940000008,777787,5465.31,1429
2023-01-03,Brand LO,407930,40486.91709000001,32842.29000000002,21123,5414.199999999993,35437,0.0,0,0.0,0,0.0,0,2230.4270899999965,351370,107495.59,12476
